;FECHA;TEXT;Datestamp;TIME;WeekDay;Demora;Sinterrumpido;Snormal;SdemFG;Slimitado;Linea A;StandTime
104;2018-11-06;#LíneaA - Servicio interrumpido. 14:49;2018-11-06 17:49:46;1900-01-01 17:49:46;Tuesday;False;True;False;False;False;True;17:30:00
105;2018-11-06;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:04;2018-11-06 08:04:41;1900-01-01 08:04:41;Tuesday;False;False;False;False;True;True;08:00:00
106;2018-11-05;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:09;2018-11-05 08:09:29;1900-01-01 08:09:29;Monday;False;False;False;False;True;True;08:00:00
107;2018-11-04;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 07:03;2018-11-04 10:03:25;1900-01-01 10:03:25;Sunday;False;False;False;False;True;True;10:00:00
108;2018-11-02;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:02;2018-11-02 08:02:08;1900-01-01 08:02:08;Friday;False;False;False;False;True;True;08:00:00
109;2018-11-01;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 04:58;2018-11-01 07:58:51;1900-01-01 07:58:51;Thursday;False;False;False;False;True;True;07:30:00
110;2018-10-31;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:17;2018-10-31 08:17:40;1900-01-01 08:17:40;Wednesday;False;False;False;False;True;True;08:15:00
111;2018-10-30;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:10;2018-10-30 08:10:23;1900-01-01 08:10:23;Tuesday;False;False;False;False;True;True;08:00:00
112;2018-10-29;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 17:27;2018-10-29 20:27:20;1900-01-01 20:27:20;Monday;False;False;False;False;True;True;20:15:00
113;2018-10-29;#LíneaA - Reanuda el servicio entre Perú y San Pedrito. 17:24;2018-10-29 20:24:19;1900-01-01 20:24:19;Monday;False;False;False;False;False;True;20:15:00
114;2018-10-29;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 10:34;2018-10-29 13:34:11;1900-01-01 13:34:11;Monday;False;False;False;False;True;True;13:30:00
115;2018-10-29;#LíneaA - Reanuda el servicio entre Perú y San Pedrito. 10:32;2018-10-29 13:32:10;1900-01-01 13:32:10;Monday;False;False;False;False;False;True;13:30:00
116;2018-10-29;#LíneaA - Servicio limitado entre las estaciones estaciones San Pedrito y Piedras. 10:19;2018-10-29 13:19:09;1900-01-01 13:19:09;Monday;False;False;False;False;True;True;13:15:00
117;2018-10-29;#LíneaA - Circula con demora. 09:43;2018-10-29 12:43:08;1900-01-01 12:43:08;Monday;True;False;False;False;False;True;12:30:00
118;2018-10-29;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 08:50;2018-10-29 11:50:06;1900-01-01 11:50:06;Monday;False;False;False;False;True;True;11:30:00
119;2018-10-29;#LíneaA - Servicio limitado entre las estaciones estaciones San Pedrito y Piedras. 08:17;2018-10-29 11:17:04;1900-01-01 11:17:04;Monday;False;False;False;False;True;True;11:15:00
120;2018-10-29;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:12;2018-10-29 08:12:58;1900-01-01 08:12:58;Monday;False;False;False;False;True;True;08:00:00
121;2018-10-28;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 07:47;2018-10-28 10:47:51;1900-01-01 10:47:51;Sunday;False;False;False;False;True;True;10:30:00
122;2018-10-27;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:02;2018-10-27 08:02:32;1900-01-01 08:02:32;Saturday;False;False;False;False;True;True;08:00:00
123;2018-10-26;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 04:17;2018-10-26 07:17:25;1900-01-01 07:17:25;Friday;False;False;False;False;True;True;07:15:00
124;2018-10-25;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 19:27;2018-10-25 22:27:23;1900-01-01 22:27:23;Thursday;False;False;False;False;True;True;22:15:00
125;2018-10-25;#LíneaA - Servicio limitado entre las estaciones estaciones San Pedrito y Piedras. 19:24;2018-10-25 22:24:22;1900-01-01 22:24:22;Thursday;False;False;False;False;True;True;22:15:00
126;2018-10-25;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:00;2018-10-25 08:00:16;1900-01-01 08:00:16;Thursday;False;False;False;False;True;True;08:00:00
127;2018-10-24;#LíneaA - Servicio limitado: San Pedrito - Perú y los trenes no se detienen en Congreso. 15:50;2018-10-24 18:50:14;1900-01-01 18:50:14;Wednesday;False;False;False;False;True;True;18:30:00
128;2018-10-24;#LíneaA - Circula con servicio limitado entre las estaciones: Perú - San Pedrito y no se detienen en Congreso y Sáenz Peña. 15:25;2018-10-24 18:25:12;1900-01-01 18:25:12;Wednesday;False;False;False;False;True;True;18:15:00
129;2018-10-24;#LíneaA - Servicio limitado: San Pedrito - Perú y los trenes no se detienen en Congreso. 15:22;2018-10-24 18:22:11;1900-01-01 18:22:11;Wednesday;False;False;False;False;True;True;18:15:00
130;2018-10-24;#LíneaA - Circula con servicio limitado entre las estaciones: Perú - San Pedrito y no se detienen en Congreso y Sáenz Peña. 15:19;2018-10-24 18:19:10;1900-01-01 18:19:10;Wednesday;False;False;False;False;True;True;18:15:00
131;2018-10-24;#LíneaA - Servicio limitado: San Pedrito - Perú y los trenes no se detienen en Congreso. 08:46;2018-10-24 11:47:00;1900-01-01 11:47:00;Wednesday;False;False;False;False;True;True;11:30:00
132;2018-10-24;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 04:38;2018-10-24 07:38:56;1900-01-01 07:38:56;Wednesday;False;False;False;False;True;True;07:30:00
133;2018-10-23;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 04:41;2018-10-23 07:41:44;1900-01-01 07:41:44;Tuesday;False;False;False;False;True;True;07:30:00
134;2018-10-22;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 04:54;2018-10-22 07:54:26;1900-01-01 07:54:26;Monday;False;False;False;False;True;True;07:30:00
135;2018-10-20;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 04:59;2018-10-20 07:59:12;1900-01-01 07:59:12;Saturday;False;False;False;False;True;True;07:30:00
136;2018-10-19;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:05;2018-10-19 08:05:02;1900-01-01 08:05:02;Friday;False;False;False;False;True;True;08:00:00
137;2018-10-18;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 09:24;2018-10-18 12:24:58;1900-01-01 12:24:58;Thursday;False;False;False;False;True;True;12:15:00
138;2018-10-18;#LíneaA - Ya circula con su frecuencia normal. 09:22;2018-10-18 12:22:57;1900-01-01 12:22:57;Thursday;False;False;True;False;False;True;12:15:00
139;2018-10-18;#LíneaA - Servicio con demora. 09:17;2018-10-18 12:17:56;1900-01-01 12:17:56;Thursday;True;False;False;False;False;True;12:15:00
140;2018-10-18;#LíneaA - Reanuda el servicio entre Perú y San Pedrito. 09:14;2018-10-18 12:14:55;1900-01-01 12:14:55;Thursday;False;False;False;False;False;True;12:00:00
141;2018-10-18;#LíneaA - Servicio interrumpido. 09:09;2018-10-18 12:09:54;1900-01-01 12:09:54;Thursday;False;True;False;False;False;True;12:00:00
142;2018-10-18;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:05;2018-10-18 08:05:53;1900-01-01 08:05:53;Thursday;False;False;False;False;True;True;08:00:00
143;2018-10-17;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 04:57;2018-10-17 07:57:38;1900-01-01 07:57:38;Wednesday;False;False;False;False;True;True;07:30:00
144;2018-10-16;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:02;2018-10-16 08:02:22;1900-01-01 08:02:22;Tuesday;False;False;False;False;True;True;08:00:00
145;2018-10-15;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 10:50;2018-10-15 13:50:15;1900-01-01 13:50:15;Monday;False;False;False;False;True;True;13:30:00
146;2018-10-14;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 16:27;2018-10-14 19:27:13;1900-01-01 19:27:13;Sunday;False;False;False;False;True;True;19:15:00
147;2018-10-13;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 06:32;2018-10-13 09:32:05;1900-01-01 09:32:05;Saturday;False;False;False;False;True;True;09:30:00
148;2018-10-13;#LíneaA - Por obras de mejora: Servicio limitado entre las estaciones Perú y San Pedrito. 06:09;2018-10-13 09:09:04;1900-01-01 09:09:04;Saturday;False;False;False;False;True;True;09:00:00
149;2018-10-12;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:00;2018-10-12 08:00:56;1900-01-01 08:00:56;Friday;False;False;False;False;True;True;08:00:00
150;2018-10-11;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:00;2018-10-11 08:00:50;1900-01-01 08:00:50;Thursday;False;False;False;False;True;True;08:00:00
151;2018-10-10;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 09:19;2018-10-10 12:19:38;1900-01-01 12:19:38;Wednesday;False;False;False;False;True;True;12:15:00
152;2018-10-10;#LíneaA - Reanuda su servicio y realiza el recorrido completo entre cabeceras. 09:16;2018-10-10 12:16:38;1900-01-01 12:16:38;Wednesday;False;False;False;False;False;True;12:15:00
153;2018-10-10;#LíneaA - Servicio interrumpido. 09:10;2018-10-10 12:10:36;1900-01-01 12:10:36;Wednesday;False;True;False;False;False;True;12:00:00
154;2018-10-10;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 04:58;2018-10-10 07:58:31;1900-01-01 07:58:31;Wednesday;False;False;False;False;True;True;07:30:00
155;2018-10-09;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 18:30;2018-10-09 21:30:22;1900-01-01 21:30:22;Tuesday;False;False;False;False;True;True;21:30:00
156;2018-10-09;#LíneaA - Reanuda el servicio entre Perú y San Pedrito. 18:27;2018-10-09 21:27:21;1900-01-01 21:27:21;Tuesday;False;False;False;False;False;True;21:15:00
157;2018-10-09;#LíneaA - Servicio Limitado entre las estaciones Flores y Perú. 18:20;2018-10-09 21:20:20;1900-01-01 21:20:20;Tuesday;False;False;False;False;False;True;21:15:00
158;2018-10-09;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 04:55;2018-10-09 07:55:44;1900-01-01 07:55:44;Tuesday;False;False;False;False;True;True;07:30:00
159;2018-10-08;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 11:45;2018-10-08 14:45:39;1900-01-01 14:45:39;Monday;False;False;False;False;True;True;14:30:00
160;2018-10-08;#LíneaA - Reanuda su servicio y realiza el recorrido completo entre cabeceras. 11:41;2018-10-08 14:41:38;1900-01-01 14:41:38;Monday;False;False;False;False;False;True;14:30:00
161;2018-10-08;#LíneaA - Servicio interrumpido. 11:37;2018-10-08 14:37:37;1900-01-01 14:37:37;Monday;False;True;False;False;False;True;14:30:00
162;2018-10-08;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:15;2018-10-08 08:15:33;1900-01-01 08:15:33;Monday;False;False;False;False;True;True;08:15:00
163;2018-10-07;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 07:22;2018-10-07 10:22:31;1900-01-01 10:22:31;Sunday;False;False;False;False;True;True;10:15:00
164;2018-10-06;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 07:13;2018-10-06 10:13:17;1900-01-01 10:13:17;Saturday;False;False;False;False;True;True;10:00:00
165;2018-10-05;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:17;2018-10-05 08:17:08;1900-01-01 08:17:08;Friday;False;False;False;False;True;True;08:15:00
166;2018-10-04;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 19:10;2018-10-04 22:10:05;1900-01-01 22:10:05;Thursday;False;False;False;False;True;True;22:00:00
167;2018-10-04;#LíneaA - Reanuda el servicio entre Perú y San Pedrito. 19:08;2018-10-04 22:08:04;1900-01-01 22:08:04;Thursday;False;False;False;False;False;True;22:00:00
168;2018-10-04;#LíneaA - Circula con demora. 18:52;2018-10-04 21:52:03;1900-01-01 21:52:03;Thursday;True;False;False;False;False;True;21:30:00
169;2018-10-04;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 04:57;2018-10-04 07:57:58;1900-01-01 07:57:58;Thursday;False;False;False;False;True;True;07:30:00
170;2018-10-03;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:13;2018-10-03 08:13:41;1900-01-01 08:13:41;Wednesday;False;False;False;False;True;True;08:00:00
171;2018-10-02;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:02;2018-10-02 08:02:26;1900-01-01 08:02:26;Tuesday;False;False;False;False;True;True;08:00:00
172;2018-09-30;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 07:58;2018-09-30 10:58:45;1900-01-01 10:58:45;Sunday;False;False;False;False;True;True;10:30:00
173;2018-09-29;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:31;2018-09-29 08:31:33;1900-01-01 08:31:33;Saturday;False;False;False;False;True;True;08:30:00
174;2018-09-28;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:04;2018-09-28 08:04:21;1900-01-01 08:04:21;Friday;False;False;False;False;True;True;08:00:00
175;2018-09-27;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 04:57;2018-09-27 07:57:08;1900-01-01 07:57:08;Thursday;False;False;False;False;True;True;07:30:00
176;2018-09-26;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:06;2018-09-26 08:06:59;1900-01-01 08:06:59;Wednesday;False;False;False;False;True;True;08:00:00
177;2018-09-24;#LíneaA - Servicio interrumpido por medida de fuerza gremial. 20:52;2018-09-24 23:52:49;1900-01-01 23:52:49;Monday;False;True;False;True;False;True;23:30:00
178;2018-09-24;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:25;2018-09-24 08:25:37;1900-01-01 08:25:37;Monday;False;False;False;False;True;True;08:15:00
179;2018-09-23;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 07:54;2018-09-23 10:54:31;1900-01-01 10:54:31;Sunday;False;False;False;False;True;True;10:30:00
180;2018-09-22;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:15;2018-09-22 08:15:14;1900-01-01 08:15:14;Saturday;False;False;False;False;True;True;08:15:00
181;2018-09-21;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:01;2018-09-21 08:01:59;1900-01-01 08:01:59;Friday;False;False;False;False;True;True;08:00:00
182;2018-09-20;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 12:11;2018-09-20 15:11:56;1900-01-01 15:11:56;Thursday;False;False;False;False;True;True;15:00:00
183;2018-09-20;#LíneaA - Reanuda el servicio entre Perú y San Pedrito. 12:07;2018-09-20 15:07:54;1900-01-01 15:07:54;Thursday;False;False;False;False;False;True;15:00:00
184;2018-09-20;#LíneaA - Servicio Limitado entre las estaciones Flores y Perú. 11:54;2018-09-20 14:54:53;1900-01-01 14:54:53;Thursday;False;False;False;False;False;True;14:30:00
185;2018-09-20;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:09;2018-09-20 08:09:47;1900-01-01 08:09:47;Thursday;False;False;False;False;True;True;08:00:00
186;2018-09-19;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:05;2018-09-19 08:05:38;1900-01-01 08:05:38;Wednesday;False;False;False;False;True;True;08:00:00
187;2018-09-18;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 04:59;2018-09-18 07:59:19;1900-01-01 07:59:19;Tuesday;False;False;False;False;True;True;07:30:00
188;2018-09-17;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:11;2018-09-17 08:11:04;1900-01-01 08:11:04;Monday;False;False;False;False;True;True;08:00:00
189;2018-09-16;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 07:45;2018-09-16 10:46:00;1900-01-01 10:46:00;Sunday;False;False;False;False;True;True;10:30:00
190;2018-09-15;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:37;2018-09-15 08:37:57;1900-01-01 08:37:57;Saturday;False;False;False;False;True;True;08:30:00
191;2018-09-14;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:01;2018-09-14 08:01:52;1900-01-01 08:01:52;Friday;False;False;False;False;True;True;08:00:00
192;2018-09-13;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 04:57;2018-09-13 07:57:38;1900-01-01 07:57:38;Thursday;False;False;False;False;True;True;07:30:00
193;2018-09-12;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:03;2018-09-12 08:03:24;1900-01-01 08:03:24;Wednesday;False;False;False;False;True;True;08:00:00
194;2018-09-11;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 15:04;2018-09-11 18:04:19;1900-01-01 18:04:19;Tuesday;False;False;False;False;True;True;18:00:00
195;2018-09-11;#LíneaA - Reanuda el servicio entre Perú y San Pedrito. 15:00;2018-09-11 18:00:18;1900-01-01 18:00:18;Tuesday;False;False;False;False;False;True;18:00:00
196;2018-09-11;#LíneaA - Servicio Limitado entre las estaciones Acoyte y Perú. 14:49;2018-09-11 17:49:17;1900-01-01 17:49:17;Tuesday;False;False;False;False;False;True;17:30:00
197;2018-09-11;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 04:58;2018-09-11 07:58:12;1900-01-01 07:58:12;Tuesday;False;False;False;False;True;True;07:30:00
198;2018-09-11;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 21:35;2018-09-11 00:35:11;1900-01-01 00:35:11;Tuesday;False;False;False;False;True;True;00:30:00
199;2018-09-10;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 04:52;2018-09-10 07:52:06;1900-01-01 07:52:06;Monday;False;False;False;False;True;True;07:30:00
200;2018-09-09;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 08:03;2018-09-09 11:03:03;1900-01-01 11:03:03;Sunday;False;False;False;False;True;True;11:00:00
